2015-06-20 17:39:22,314 [Worker-57] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-06-20 17:40:35,554 [Worker-56] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-06-20 17:40:35,555 [Worker-56] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-06-20 17:40:35,556 [Worker-56] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-06-20 17:40:35,557 [Worker-56] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-06-20 17:42:16,008 [Worker-61] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-06-20 17:42:16,009 [Worker-61] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-06-20 17:42:16,011 [Worker-61] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-06-20 17:42:16,011 [Worker-61] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-06-20 17:45:07,888 [Worker-66] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-06-20 17:45:07,889 [Worker-66] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-06-20 17:45:07,890 [Worker-66] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-06-20 17:45:07,891 [Worker-66] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-06-20 17:48:25,048 [Worker-66] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-06-20 17:48:25,049 [Worker-66] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-06-20 17:48:25,051 [Worker-66] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-06-20 17:48:25,052 [Worker-66] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-06-20 17:52:14,519 [Worker-72] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-06-20 17:52:14,521 [Worker-72] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-06-20 17:52:14,522 [Worker-72] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-06-20 17:52:14,524 [Worker-72] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-06-20 17:52:44,996 [Worker-79] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-06-20 17:52:44,997 [Worker-79] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-06-20 17:52:44,998 [Worker-79] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-06-20 17:52:44,999 [Worker-79] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-06-20 17:54:02,713 [Worker-78] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-06-20 17:54:02,714 [Worker-78] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-06-20 17:54:02,715 [Worker-78] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-06-20 17:54:02,716 [Worker-78] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
